phenotype	description	N	N_case	N_control	prevelence	mean_chi2	lambdaGC	intercept	intercept_se	intercept_z	intercept_p	ratio	ratio_se	h2_observed	h2_observed_se	h2_liability	h2_liability_se	h2_z	h2_p	base::Prop_SNPs
20003_1140874930	Treatment/medication code: prednisolone	337159	1940	335219	0.00575396	1.01936122634	1.02128822338	0.990152068546	0.00799861951372	-1.2312038893	0.890876691427	-0.5086419258962689	0.413125665306468	0.00552234776437	0.00231535442515	0.117705981931	0.0493505801804	2.38509823999	0.00853728051772	1.0
20003_1140882498	Treatment/medication code: penicillin	337159	200	336959	0.000593192	0.994347907677	0.996799277438	1.00288400202	0.0086629836072	0.332910939916	0.369600755591	NA	NA	-0.00221789706268	0.00215096765035	-0.303469462894	0.294311674125	-1.03111595487	0.848756776647	1.0
20003_1140871052	Treatment/medication code: calcium carbonate+cholecalciferol 1.25g/5micrograms tablet	337159	132	337027	0.000391507	1.01003375533	1.01171228138	0.995215065243	0.0100685688503	-0.475234845016	0.682690203315	-0.476883738927271	1.0034696401768195	0.000927398997573	0.00265923494357	0.180851807788	0.518576630054	0.348746544496	0.363639798967	1.0
20003_1141146198	Treatment/medication code: xalatan 0.005% eye drops	337159	958	336201	0.00284139	1.04339408984	1.04085373138	0.990483458686	0.00895934909331	-1.06219114968	0.855925541577	-0.219305010180618	0.2064647311810671	0.0102129897187	0.00232989787181	0.381254949407	0.0869760099351	4.38344952466	5.84073619286e-06	1.0
20003_1140878226	Treatment/medication code: diprobase cream	337159	556	336603	0.00164907	0.997734766412	0.992788781496	1.00975151061	0.00820425331906	1.18859209101	0.117300110817	NA	NA	-0.00213925558183	0.00215917475233	-0.124445717628	0.125604464384	-0.990774637174	0.839102181748	1.0
20003_1141156644	Treatment/medication code: elleste duet conti tablet	337159	696	336463	0.00206431	0.99972447555	1.00041889826	1.00133340265	0.00760184600988	0.175405112294	0.430380661916	NA	NA	0.000297724468389	0.00197347387591	0.0144057544861	0.0954888937914	0.150863141399	0.440041838272	1.0
20003_1141176570	Treatment/medication code: fosamax 5mg tablet	337159	384	336775	0.00113893	1.00473185472	1.01043611504	1.01700760834	0.00792875832855	2.14505318937	0.0159742972648	3.5942794848987436	1.6756132214878072	-0.00372320871579	0.0021966859033	-0.294308105379	0.173641209952	-1.6949208397	0.954954780694	1.0
20003_1205	Treatment/medication code: saw palmetto product	337159	391	336768	0.00115969	1.00251459082	1.00594910784	1.00468985256	0.00827592799348	0.56668600391	0.285463765773	1.865055943666243	3.29116288525954	-7.88265597363e-05	0.00222984727644	-0.00613792329884	0.17362969533	-0.035350654087	0.514099933786	1.0
20003_1140878186	Treatment/medication code: liquifilm tears 1.4% eye drops	337159	136	337023	0.000403371	1.01248158759	1.01955685358	1.00111510332	0.00786374913804	0.141803012231	0.44361780235	0.08933986217347001	0.6300279575742225	0.00272319861355	0.00197902141206	0.51764267274	0.376184802699	1.37603292059	0.0844057206681	1.0
20003_1140923348	Treatment/medication code: co-proxamol	337159	269	336890	0.000797843	1.00517353772	1.01315042359	0.992582647112	0.0086229300659	-0.860189382405	0.805157671744	-1.4337100248684649	1.6667376442853548	0.0013721963236	0.00245641262614	0.146146686796	0.261621868926	0.558618006193	0.288211224296	1.0
20003_1141162824	Treatment/medication code: detrusitol 1mg tablet	337159	526	336633	0.00156009	1.01755313532	1.01887429502	1.00541306616	0.00839165715636	0.645053301961	0.259446322267	0.3083817255309149	0.4780716951501944	0.000998081562346	0.00233149228092	0.0607767200778	0.141972819724	0.428087011273	0.334293886436	1.0
20003_1141180936	Treatment/medication code: calcium carbonate+colecalciferol 1.25g/5micrograms tablet	337159	145	337014	0.000430064	1.00022505206	0.997884622998	0.998856698255	0.00838850839956	-0.136293807035	0.554205490264	-5.080165582780876	37.273634755024155	0.000989983749398	0.00229191605671	0.178142021362	0.412417435523	0.431945902424	0.332890365884	1.0
20003_1140911750	Treatment/medication code: deep relief ibuprofen gel	337159	70	337089	0.000207617	1.01180985814	1.02148301948	0.993398295109	0.00812676958933	-0.812340600834	0.791701890196	-0.558999507930203	0.6881343950509476	0.00215807151674	0.00217787408011	0.727368023255	0.734042385651	0.990907388285	0.160865402174	1.0
20003_1140909790	Treatment/medication code: chlorphenamine	337159	201	336958	0.000596158	1.01265128853	1.01467471498	1.00680592534	0.00798353564913	0.85249514048	0.196969667509	0.5379630169728139	0.6310452592962825	0.000756274209388	0.0021688445815	0.103042210237	0.295504641787	0.348699125719	0.363657600347	1.0
20003_1203	Treatment/medication code: aloe vera product	337159	336	336823	0.000996562	0.994345001122	0.996531363519	1.01930820846	0.00775729290542	2.48903950106	0.00640443667424	NA	NA	-0.00507191953222	0.00198154228159	-0.448207874449	0.17510980774	-2.55958178604	0.994760090322	1.0
20003_1141172436	Treatment/medication code: indivina 1mg/2.5mg tablet	337159	104	337055	0.00030846	1.01446686793	1.02077584852	0.988692230817	0.0085403329983	-1.32404312401	0.907255638466	-0.7816321567928528	0.5903373860090101	0.00655797217434	0.00229066825904	1.56955771631	0.548238990026	2.86290786474	0.002098863038	1.0
20003_1140888092	Treatment/medication code: elocon cream	337159	224	336935	0.000664375	1.00329902697	1.00278118268	1.00711425211	0.00828546741236	0.858642217156	0.195268969442	2.1564698235833433	2.5114882316472738	0.00037699163795	0.00213242361495	0.0468602933369	0.265061571812	0.176790219029	0.429836586062	1.0
20003_1141167206	Treatment/medication code: oestrogel 0.06% gel	337159	77	337082	0.000228379	1.00464525222	1.01017233533	1.01938132757	0.00896040686431	2.16299637513	0.0152707292092	4.1722874531131025	1.9289387171852903	-0.00606903335326	0.00221646445949	-1.8832484229	0.687778918781	-2.73815956186	0.996910795435	1.0
20003_1140869034	Treatment/medication code: ortho-gynest 500micrograms pessary	337159	274	336885	0.000812673	1.00205329255	1.00450271361	0.993888672031	0.00795656649498	-0.768086080002	0.778781976881	-2.9763552052120876	3.8750281807036058	0.000533367522597	0.00205513449821	0.0559328727776	0.215516640138	0.259529253712	0.397613456917	1.0
20003_1141164068	Treatment/medication code: mirapexin 0.088mg tablet	337159	90	337069	0.000266936	1.018234629	1.02290559374	1.02545263609	0.00886815462592	2.87011640678	0.00205160356239	1.3958406332763242	0.4863358956375579	-0.00242017994952	0.00266489922871	-0.656171554728	0.722521096187	-0.908169405974	0.818105637345	1.0
20003_1140874866	Treatment/medication code: carbimazole	337159	275	336884	0.000815639	1.00976095221	1.01410577096	0.981270051111	0.00835575581184	-2.2415625003	0.987505169063	-1.918864931094358	0.8560390044163382	0.00597972452703	0.00219495230243	0.625158956247	0.229474465621	2.72430727557	0.00322182626152	1.0
20003_1141151288	Treatment/medication code: naramig 2.5mg tablet	337159	243	336916	0.000720728	0.9930673647	0.994198631595	0.991175566244	0.00837415094703	-1.0537705627	0.854006013023	NA	NA	0.00144801671466	0.00204796474948	0.168021405155	0.237636700897	0.707051581345	0.239767211829	1.0
20003_1141192000	Treatment/medication code: dutasteride	337159	255	336904	0.00075632	1.00525934536	1.00483709049	1.01496519995	0.0084120573076	1.77901783118	0.0376184193194	2.845449179828256	1.5994494995819233	-0.0011941093858	0.00220527859973	-0.133037363762	0.245693112169	-0.541477791489	0.705910849441	1.0
20003_1140861924	Treatment/medication code: bezafibrate	337159	309	336850	0.000916482	1.00713336138	1.01555009515	1.00086435601	0.00856161323054	0.100957143283	0.459792240499	0.12117092742242588	1.2002214353751228	0.000617317956884	0.0022806527406	0.0585181389176	0.216192567232	0.270675998101	0.393320119322	1.0
20003_1140910832	Treatment/medication code: sodium warfarin	337159	284	336875	0.000842333	0.999908924606	1.00485641174	1.00196168969	0.00868729699706	0.225811284024	0.410674100179	NA	NA	-0.000620962274155	0.00214204999952	-0.063184731655	0.217959866556	-0.289891587168	0.614050411059	1.0
20003_1140862810	Treatment/medication code: phenergan 10mg tablet	337159	81	337078	0.000240243	1.00147799048	1.00538112911	1.01280040429	0.00898840842995	1.42410131798	0.0772085724782	8.660681131788202	6.081506296227252	-0.00303550322095	0.00247767244453	-0.901508310113	0.735839212118	-1.22514306831	0.889739339753	1.0
20003_1141177532	Treatment/medication code: nexium 20mg tablet	337159	584	336575	0.00173212	0.997370850775	0.99894981265	0.976875960862	0.00749315283655	-3.08602261859	0.998985733047	NA	NA	0.00238247595557	0.00201208984699	0.133103851464	0.112411169355	1.18408030294	0.118190638196	1.0
20003_1141151946	Treatment/medication code: cipramil 10mg tablet	337159	113	337046	0.000335153	0.99787333339	0.996359680712	0.99569887839	0.008375593323	-0.513530378637	0.696209816868	NA	NA	-0.000472840571327	0.00225167843774	-0.105366927961	0.501759904135	-0.209994714788	0.58316410097	1.0
20003_1140880072	Treatment/medication code: gamolenic acid	337159	98	337061	0.000290664	0.99864125871	1.00143350828	1.00214024542	0.00904298127365	0.236674760258	0.406454558551	NA	NA	-7.10199504125e-05	0.0020447664149	-0.0178907846466	0.515101395722	-0.0347325493488	0.513853497024	1.0
20003_1141157364	Treatment/medication code: metronidazole product	337159	81	337078	0.000240243	1.00135686775	1.01032135918	1.001934493	0.00809393320343	0.239005308761	0.405550733115	1.4257049037871383	5.9651599840125575	0.000103590641343	0.00213049861353	0.0307651869306	0.632732718427	0.0486227217822	0.480609981008	1.0
20003_1141182632	Treatment/medication code: spiriva 18micrograms inhalation capsule	337159	486	336673	0.00144146	1.02491023217	1.02209749808	0.987723918869	0.00869060200026	-1.41256970808	0.921108859501	-0.49281279469651174	0.34887679657632825	0.00759303104539	0.00244396483707	0.493583706969	0.158869523484	3.10684954636	0.00094546304815	1.0
20003_1141185326	Treatment/medication code: travatan 40micrograms/ml eye drops	337159	228	336931	0.000676239	1.0062292437	1.0084742403	1.00166425296	0.00866371770658	0.192094550824	0.42383407162	0.2671677399199788	1.3908137361222357	0.000133735811502	0.00222993466507	0.0163764299766	0.273063500977	0.0599729730189	0.47608858017	1.0
20003_1141164276	Treatment/medication code: nebivolol	337159	264	336895	0.000783013	1.00190955227	0.999502631403	1.00198710541	0.00887131509072	0.223992202589	0.411381685266	1.0406132558568784	4.645756610398783	0.00148431802564	0.00217538004403	0.160605957334	0.235380146642	0.682325844492	0.247516467232	1.0
20003_1141150754	Treatment/medication code: alphagan 0.2% eye drops	337159	70	337089	0.000207617	1.00137096621	0.998832747331	1.00732818399	0.00857802190495	0.854297654411	0.196470043256	5.345269576888482	6.256917070170739	-0.000156613557563	0.00224879673644	-0.0527858752113	0.757946538936	-0.0696432696762	0.527761201847	1.0
20003_1140874126	Treatment/medication code: nitrofurantoin	337159	200	336959	0.000593192	0.993714178463	0.996953233217	0.995526792041	0.00863545832187	-0.518004695556	0.697772503398	NA	NA	-0.00136561638317	0.00214084557321	-0.186853969597	0.292926694918	-0.637886450224	0.738226200668	1.0
20003_1141150620	Treatment/medication code: zolmitriptan	337159	323	336836	0.000958005	1.00482166871	0.999892512426	1.01087918447	0.00754198292203	1.44248330702	0.0745830387185	2.2563110662445505	1.5641852181301885	-0.00120400131687	0.00201745032378	-0.109971349428	0.184270342067	-0.596793538202	0.72467738366	1.0
20003_1140879798	Treatment/medication code: terazosin	337159	117	337042	0.000347017	0.996992546021	0.999634559816	1.01403433379	0.00909515187196	1.54305656353	0.0614085262416	NA	NA	-0.00285551410475	0.00231111985386	-0.617575014159	0.499836395169	-1.23555431363	0.891687862148	1.0
20003_1140871112	Treatment/medication code: vitamin e product	337159	1258	335901	0.00373118	0.994522554451	0.997622486833	0.990751047233	0.00821945940298	-1.12525073901	0.869758601112	NA	NA	0.0015067186145	0.00211821053792	0.0452049017123	0.0635510162619	0.711316740018	0.238443990206	1.0
20003_1140860904	Treatment/medication code: trandolapril	337159	192	336967	0.000569464	1.01171697289	1.00933800489	1.00743333573	0.00859492991189	0.864851232211	0.193560223692	0.6344075212759038	0.7335452591705786	-0.000181759261137	0.00225680859372	-0.0257466218441	0.319682183311	-0.0805381819452	0.532095384976	1.0
20003_1140883548	Treatment/medication code: ipratropium	337159	438	336721	0.00129909	1.00657241406	1.0119001963	1.00714425142	0.00973931878718	0.733547342927	0.231612331884	1.0870056809845299	1.4818480244866665	-0.000909818793995	0.00252960575265	-0.0644642002516	0.179232406357	-0.359668218276	0.640452369106	1.0
20003_1140927730	Treatment/medication code: epaderm ointment	337159	203	336956	0.00060209	1.01542366748	1.01021257068	1.01395885032	0.0091581906864	1.52419301961	0.0637302506232	0.9050279599238075	0.5937751638289824	-0.00108769514065	0.00247662809873	-0.146958783165	0.33461788891	-0.439183881184	0.66973584821	1.0
20003_1140879762	Treatment/medication code: celiprolol	337159	93	337066	0.000275834	0.994494683906	1.00827771104	0.992204586413	0.00850364331762	-0.916714553542	0.820353881104	NA	NA	0.00108991365834	0.00209364547337	0.287252807745	0.551791911266	0.520581766206	0.301329077055	1.0
20003_1140882394	Treatment/medication code: paracetamol + codeine	337159	277	336882	0.000821571	0.999453729592	0.992979363115	1.00349805219	0.00915488535312	0.382096777178	0.351194791116	NA	NA	-0.00190478127705	0.00263377918985	-0.197927753554	0.273678665727	-0.72321221323	0.765225241754	1.0
20003_1140878378	Treatment/medication code: dovonex 50micrograms/g ointment	337159	78	337081	0.000231345	0.993876233728	1.00168872505	1.00593753015	0.00864693075537	0.686663316094	0.246147459447	NA	NA	-0.00226269362131	0.00211259823669	-0.694318269551	0.648260788885	-1.07104776574	0.857926023555	1.0
20003_1140862266	Treatment/medication code: phyllocontin continus 225mg m/r tablet	337159	127	337032	0.000376677	1.00102412017	1.00638189038	0.992067402449	0.00784460539361	-1.01121690044	0.844043685673	-7.745768322302213	7.659848563591992	0.00269593366384	0.00212998807877	0.543427181848	0.42934788587	1.26570363971	0.10280960238	1.0
20003_1141168684	Treatment/medication code: xenical 120mg capsule	337159	294	336865	0.000871992	1.00492275191	1.00655443445	0.994178702334	0.00849222956946	-0.685485197812	0.753481100955	-1.182529155837017	1.72509801759569	0.00232834775813	0.00211460764103	0.230126521436	0.209001124911	1.10107790824	0.135431375497	1.0
20003_1140862060	Treatment/medication code: ventolin 2mg tablet	337159	129	337030	0.000382609	1.00159907531	1.00660947317	0.997078394545	0.00860504313125	-0.339522464964	0.632891911758	-1.8270593278688116	5.38126196763534	0.000350404151237	0.00222138397783	0.0696919733016	0.441811640441	0.157741369675	0.43733030014	1.0
20003_1140879866	Treatment/medication code: timolol	337159	261	336898	0.000774115	1.00497601743	1.00841468395	0.994327642654	0.00832925986344	-0.681015773156	0.75206924503	-1.1399392042556784	1.6738807663345874	0.00301351321257	0.00231492233705	0.329222377505	0.252902237947	1.30177724079	0.0964962730558	1.0
20003_1140861780	Treatment/medication code: persantin 25mg tablet	337159	196	336963	0.000581328	0.995705095187	0.999228426042	1.00978220935	0.00895979547866	1.09178935795	0.137462848866	NA	NA	-0.00271933342944	0.00226413237815	-0.378514405897	0.315153233035	-1.20104877952	0.885133859996	1.0
20003_1140878324	Treatment/medication code: oilatum cream	337159	143	337016	0.000424132	1.01616140291	1.0198353312	1.0227294098	0.00873989820604	2.60064926021	0.00465237658212	1.4064007886481449	0.5407883370372962	-0.00161385504725	0.00239628618676	-0.293874053381	0.436350424385	-0.673481763641	0.74967957663	1.0
20003_1140871180	Treatment/medication code: rhumalgan 25mg e/c tablet	337159	68	337091	0.000201685	1.00709345816	1.01235365016	0.997252366417	0.00781845453886	-0.351429245964	0.637366827626	-0.3873475422160378	1.1022063378734295	0.00210573616423	0.00213661159971	0.727819845005	0.738491530776	0.985549345758	0.16217715266	1.0
20003_1140868120	Treatment/medication code: trifluoperazine	337159	65	337094	0.000192787	0.99868913264	1.00845488429	1.00764628998	0.00847330831877	0.902397233362	0.183422945128	NA	NA	-0.00240917692488	0.00226045116027	-0.865996070128	0.812535518372	-1.06579472595	0.856741777222	1.0
20003_1140879668	Treatment/medication code: selegiline	337159	65	337094	0.000192787	1.00795360734	1.00853826533	1.00162818192	0.00872936139527	0.186517872619	0.426019332226	0.2047098690711198	1.0975348699683025	0.00149223236717	0.00224775191267	0.536393717017	0.807970681974	0.663877698763	0.253384295397	1.0
20003_1141168108	Treatment/medication code: isotard 25xl m/r tablet	337159	138	337021	0.000409302	1.00122719233	1.00810055336	0.994570400596	0.00793332941978	-0.684403623779	0.753139835814	-4.424407855420115	6.464617809871199	0.00209866472717	0.00221836246445	0.393972302323	0.416442586656	0.94604229958	0.17206350591	1.0
